mr,ref
"name[Silent Hill 2], releaseyear[2001], rating[excellent], genres[action-adventure; puzzle], position[outer]",silent hill 2 is an excellent example of an action-adventure puzzle game from 2001.
"name[Silent Hill 2], developer[Konami Computer Entertainment Tokyo], esrb[M (for Mature)], position[inner]","it's a game developed by konami computer entertainment tokyo, and got an m (for mature) rating when it was released."
"name[Silent Hill 2], releaseyear[2001], developer[Konami Computer Entertainment Tokyo], esrb[M (for Mature)], rating[excellent], genres[action-adventure; puzzle]",Silent Hill 2 is an excellent action-adventure puzzle game by Konami Computer Entertainment Tokyo. It was released in 2001 and has an M (for Mature) rating.
"name[Silent Hill 2], developer[Konami Computer Entertainment Tokyo], rating[excellent], genres[action-adventure; puzzle], position[outer]",silent hill 2 is an excellent action-adventure puzzle game by konami computer entertainment tokyo.
"name[Silent Hill 2], releaseyear[2001], esrb[M (for Mature)], position[inner]",it was released in 2001 and has an m (for mature) rating.
"name[World of Warcraft: Battle for Azeroth], expreleasedate[August 14, 2018], genres[MMORPG], playerperspective[third person], platforms[PC]","The third person MMORPG, World of Warcraft: Battle for Azeroth, is being released on August 14, 2018, for PC only though."
"name[World of Warcraft: Battle for Azeroth], expreleasedate[August 14, 2018], genres[MMORPG], playerperspective[third person], platforms[PC]","Keep on the lookout for the new third person MMORPG World of Warcraft: Battle for Azeroth. It is expected to be released on August 14, 2018, only on PC."
"name[World of Warcraft: Battle for Azeroth], genres[MMORPG], playerperspective[third person], position[outer]",keep on the lookout for the new third person mmorpg world of warcraft: battle for azeroth.
"name[World of Warcraft: Battle for Azeroth], expreleasedate[August 14, 2018], platforms[PC], position[inner]","it is expected to be released on august 14, 2018, only on pc."
"name[World of Warcraft: Battle for Azeroth], expreleasedate[August 14, 2018], genres[MMORPG], playerperspective[third person], platforms[PC]","World of Warcraft: Battle for Azeroth is a third person MMORPG to be released on August 14, 2018 for PC."
"name[Ancient Cities], expreleasedate[December 1, 2018], genres[simulation; strategy], playerperspective[bird view]","Ancient Cities is a simulation strategy game that is expected to be released on December 1, 2018. The game is played from a bird view."
"name[Ancient Cities], expreleasedate[December 1, 2018], genres[simulation; strategy], position[outer]","ancient cities is a simulation strategy game that is expected to be released on december 1, 2018."
"playerperspective[bird view], position[inner]",the game is played from a bird view.
"name[Ancient Cities], expreleasedate[December 1, 2018], genres[simulation; strategy], playerperspective[bird view]","Ancient Cities is a bird view simulation strategy game that will be released December 1, 2018."
"name[Ancient Cities], expreleasedate[December 1, 2018], genres[simulation; strategy], playerperspective[bird view]","Ancient Cities, a bird view perspective simulation strategy game, is set to be released on December 1, 2018."
"name[Need for Speed: Most Wanted], esrb[T (for Teen)], rating[good], genres[driving/racing]",Need for Speed: Most Wanted is a good racing game rated T (for Teen).
"name[Need for Speed: Most Wanted], esrb[T (for Teen)], rating[good], genres[driving/racing]",Need for Speed: Most Wanted is a good racing game that was rated T (for Teen) by the ESRB.
"name[Need for Speed: Most Wanted], esrb[T (for Teen)], rating[good], genres[driving/racing]","Need for Speed: Most Wanted is a fun racing game, and it is rated T (for Teen)."
"name[Super Bomberman], releaseyear[1993], developer[Hudson Soft], genres[action; strategy]",Super Bomberman was released by Hudson Soft in 1993 and is an action strategy game.
"name[Super Bomberman], releaseyear[1993], developer[Hudson Soft], genres[action; strategy]","The action and strategy game, Super Bomberman, was released by Hudson Soft in 1993."
"name[Super Bomberman], releaseyear[1993], developer[Hudson Soft], genres[action; strategy]",Super Bomberman is an action-strategy game made by Hudson Soft in 1993.
"name[Quantum Break], releaseyear[2016], genres[adventure; shooter], playerperspective[third person]","In 2016, Quantum Break, an adventure third person shooter was released."
"name[Quantum Break], releaseyear[2016], genres[adventure; shooter], playerperspective[third person]","Quantum Break is a third person adventure, shooter game from 2016."
"name[Quantum Break], releaseyear[2016], genres[adventure; shooter], playerperspective[third person]",Quantum Break came out in 2016 and is a third person adventure shooter.
"name[Never Alone], releaseyear[2014], genres[adventure; indie; platformer]",Never Alone is an indie adventure platformer from 2014.
"name[Never Alone], releaseyear[2014], genres[adventure; indie; platformer]",The indie game Never Alone is an adventure platformer that was released in 2014.
"name[Never Alone], releaseyear[2014], genres[adventure; indie; platformer]",Never Alone is an indie adventure platformer that was released 2014.
"name[Rise of the Tomb Raider], releaseyear[2015], developer[Crystal Dynamics], genres[action-adventure; shooter], playerperspective[first person; third person]",Rise of the Tomb Raider is an action-adventure shooter that offers both first person and third person views. It was developed by Crystal Dynamics and released in 2015.
"name[Rise of the Tomb Raider], genres[action-adventure; shooter], playerperspective[first person; third person], position[outer]",rise of the tomb raider is an action-adventure shooter that offers both first person and third person views.
"name[Rise of the Tomb Raider], releaseyear[2015], developer[Crystal Dynamics], position[inner]",it was developed by crystal dynamics and released in 2015.
"name[Rise of the Tomb Raider], releaseyear[2015], developer[Crystal Dynamics], genres[action-adventure; shooter], playerperspective[first person; third person]",Another action-adventure shooter game is Rise of the Tomb Raider. It was released back in 2015 by Crystal Dynamics and has both first and third person perspectives.
"name[Rise of the Tomb Raider], genres[action-adventure; shooter], position[outer]",another action-adventure shooter game is rise of the tomb raider.
"name[Rise of the Tomb Raider], releaseyear[2015], developer[Crystal Dynamics], playerperspective[first person; third person], position[inner]",it was released back in 2015 by crystal dynamics and has both first and third person perspectives.
"name[Rise of the Tomb Raider], releaseyear[2015], developer[Crystal Dynamics], genres[action-adventure; shooter], playerperspective[first person; third person]",Rise of the Tomb Raider is an action-adventure shooter by Crystal Dynamics that came out in 2015. This game can be played from the first person or third person perspective.
"name[Rise of the Tomb Raider], releaseyear[2015], developer[Crystal Dynamics], genres[action-adventure; shooter], position[outer]",rise of the tomb raider is an action-adventure shooter by crystal dynamics that came out in 2015.
"playerperspective[first person; third person], position[inner]",this game can be played from the first person or third person perspective.
"name[Age of Wonders II: The Wizard's Throne], rating[poor], genres[role-playing; turn-based strategy], playerperspective[bird view]",Age of Wonders II: The Wizard's Throne is a bird view role-playing turn-based strategy with poor ratings.
"name[Age of Wonders II: The Wizard's Throne], rating[poor], genres[role-playing; turn-based strategy], playerperspective[bird view]",Age of Wonders II: The Wizard's Throne is a role-playing turn-based strategy game. It plays out from a bird view player perspective and has received some poor ratings.
"name[Age of Wonders II: The Wizard's Throne], genres[role-playing; turn-based strategy], position[outer]",age of wonders ii: the wizard's throne is a role-playing turn-based strategy game.
"name[Age of Wonders II: The Wizard's Throne], rating[poor], playerperspective[bird view], position[inner]",it plays out from a bird view player perspective and has received some poor ratings.
"name[Age of Wonders II: The Wizard's Throne], rating[poor], genres[role-playing; turn-based strategy], playerperspective[bird view]",Age of Wonders II: The Wizard's Throne is a poorly rated RPG turn-based strategy. The gameplay uses a bird view perspective.
"name[Age of Wonders II: The Wizard's Throne], rating[poor], genres[role-playing; turn-based strategy], position[outer]",age of wonders ii: the wizard's throne is a poorly rated rpg turn-based strategy.
"playerperspective[bird view], position[inner]",the gameplay uses a bird view perspective.
"name[World of Warcraft: Battle for Azeroth], expreleasedate[August 14, 2018], genres[MMORPG], playerperspective[third person]","World of Warcraft: Battle for Azeroth is a third person MMORPG. It is expected out on August 14, 2018."
"name[World of Warcraft: Battle for Azeroth], genres[MMORPG], playerperspective[third person], position[outer]",world of warcraft: battle for azeroth is a third person mmorpg.
"name[World of Warcraft: Battle for Azeroth], expreleasedate[August 14, 2018], position[inner]","it is expected out on august 14, 2018."
"name[World of Warcraft: Battle for Azeroth], expreleasedate[August 14, 2018], genres[MMORPG], playerperspective[third person]","August 14, 2018 is the release date for World of Warcraft: Battle for Azeroth, the third person MMORPG."
"name[World of Warcraft: Battle for Azeroth], expreleasedate[August 14, 2018], genres[MMORPG], playerperspective[third person]","World of Warcraft: Battle for Azeroth is to be released on August 14, 2018 as a third person MMORPG."
"name[Assassin's Creed II], releaseyear[2009], esrb[M (for Mature)], genres[action-adventure; platformer]","Assassin's Creed II was released in 2009, with an M for Mature rating. It's an action-adventure platformer game."
"name[Assassin's Creed II], releaseyear[2009], esrb[M (for Mature)], position[outer]","assassin's creed ii was released in 2009, with an m for mature rating."
"name[Assassin's Creed II], genres[action-adventure; platformer], position[inner]",it's an action-adventure platformer game.
"name[Assassin's Creed II], releaseyear[2009], esrb[M (for Mature)], genres[action-adventure; platformer]",Assassin's Creed II is an M-rated action-adventure platformer from 2009.
"name[Assassin's Creed II], releaseyear[2009], esrb[M (for Mature)], genres[action-adventure; platformer]","Assassin's Creed II is a 2009 action-adventure platformer, and it is rated M (for Mature)."
"name[Life is Strange], esrb[M (for Mature)], rating[good], genres[role-playing], playerperspective[third person]",Life is Strange is a good role-playing game played in third person. It is rated M (for Mature).
"name[Life is Strange], rating[good], genres[role-playing], playerperspective[third person], position[outer]",life is strange is a good role-playing game played in third person.
"name[Life is Strange], esrb[M (for Mature)], position[inner]",it is rated m (for mature).
"name[Life is Strange], esrb[M (for Mature)], rating[good], genres[role-playing], playerperspective[third person]",A good M-rated role-playing game for mature players is Life is Strange. The entire game is in third person.
"name[Life is Strange], esrb[M (for Mature)], rating[good], genres[role-playing], position[outer]",a good m-rated role-playing game for mature players is life is strange.
"playerperspective[third person], position[inner]",the entire game is in third person.
"name[Life is Strange], esrb[M (for Mature)], rating[good], genres[role-playing], playerperspective[third person]",Life is Strange is a good third person role-playing game. It has an M (for Mature) rating.
"name[Life is Strange], rating[good], genres[role-playing], playerperspective[third person], position[outer]",life is strange is a good third person role-playing game.
"name[Life is Strange], esrb[M (for Mature)], position[inner]",it has an m (for mature) rating.
"name[Outlast II], esrb[M (for Mature)], genres[adventure; indie]","Outlast II is an adventure, indie game, with an M for Mature rating."
"name[Outlast II], esrb[M (for Mature)], genres[adventure; indie]","If you like indie adventures with M (for Mature) ratings, try Outlast II."
"name[Outlast II], esrb[M (for Mature)], genres[adventure; indie]",Outlast II is an indie adventure game rated M for Mature.
"name[Dirt: Showdown], esrb[E 10+ (for Everyone 10 and Older)], rating[average], genres[driving/racing; sport], playerperspective[first person; third person], hasmultiplayer[yes]",Dirt: Showdown is a first and third person sport racing game that received average ratings from fans. The game has an E 10+ rating and offers multiplayer support.
"name[Dirt: Showdown], rating[average], genres[driving/racing; sport], playerperspective[first person; third person], position[outer]",dirt: showdown is a first and third person sport racing game that received average ratings from fans.
"esrb[E 10+ (for Everyone 10 and Older)], hasmultiplayer[yes], position[inner]",the game has an e 10+ rating and offers multiplayer support.
"name[Dirt: Showdown], esrb[E 10+ (for Everyone 10 and Older)], rating[average], genres[driving/racing; sport], playerperspective[first person; third person], hasmultiplayer[yes]",Dirt: Showdown is an average multiplayer sport racing game playable in first or third person. It is rated E 10+ (for Everyone 10 and Older).
"name[Dirt: Showdown], rating[average], genres[driving/racing; sport], playerperspective[first person; third person], hasmultiplayer[yes], position[outer]",dirt: showdown is an average multiplayer sport racing game playable in first or third person.
"name[Dirt: Showdown], esrb[E 10+ (for Everyone 10 and Older)], position[inner]",it is rated e 10+ (for everyone 10 and older).
"name[Dirt: Showdown], esrb[E 10+ (for Everyone 10 and Older)], rating[average], genres[driving/racing; sport], playerperspective[first person; third person], hasmultiplayer[yes]",Dirt: Showdown is a first and third person sport racing game with average ratings. It is a multiplayer game and rated E 10+ (for Everyone 10 and Older).
"name[Dirt: Showdown], rating[average], genres[driving/racing; sport], playerperspective[first person; third person], position[outer]",dirt: showdown is a first and third person sport racing game with average ratings.
"name[Dirt: Showdown], esrb[E 10+ (for Everyone 10 and Older)], hasmultiplayer[yes], position[inner]",it is a multiplayer game and rated e 10+ (for everyone 10 and older).
"name[Little Nightmares], releaseyear[2017], developer[Tarsier Studios], genres[adventure; platformer; puzzle], hasmultiplayer[no]",Little Nightmares is a 2017 adventure platformer puzzle game by Tarsier Studios. It doesn't have multiplayer.
"name[Little Nightmares], releaseyear[2017], developer[Tarsier Studios], genres[adventure; platformer; puzzle], position[outer]",little nightmares is a 2017 adventure platformer puzzle game by tarsier studios.
"name[Little Nightmares], hasmultiplayer[no], position[inner]",it doesn't have multiplayer.
"name[Little Nightmares], releaseyear[2017], developer[Tarsier Studios], genres[adventure; platformer; puzzle], hasmultiplayer[no]","If you want a puzzle game, Little Nightmares by Tarsier Studios is a single-player adventure platformer from 2017."
"name[Little Nightmares], releaseyear[2017], developer[Tarsier Studios], genres[adventure; platformer; puzzle], hasmultiplayer[no]",Little Nightmares is an adventure platformer with puzzle solving that came out in 2017 by Tarsier Studios. The game does not have multiplayer.
"name[Little Nightmares], releaseyear[2017], developer[Tarsier Studios], genres[adventure; platformer; puzzle], position[outer]",little nightmares is an adventure platformer with puzzle solving that came out in 2017 by tarsier studios.
"hasmultiplayer[no], position[inner]",the game does not have multiplayer.
"name[Age of Wonders II: The Wizard's Throne], releaseyear[2002], rating[poor], genres[role-playing; turn-based strategy]","If you like role-playing games, Age of Wonders II: The Wizard's Throne is a turn-based strategy game from 2002. It has poor ratings."
"name[Age of Wonders II: The Wizard's Throne], releaseyear[2002], genres[role-playing; turn-based strategy], position[outer]","if you like role-playing games, age of wonders ii: the wizard's throne is a turn-based strategy game from 2002."
"name[Age of Wonders II: The Wizard's Throne], rating[poor], position[inner]",it has poor ratings.
"name[Age of Wonders II: The Wizard's Throne], releaseyear[2002], rating[poor], genres[role-playing; turn-based strategy]","The 2002 role-playing game, Age of Wonders II: The Wizard's Throne, is for those who also enjoy turn-based strategy. It has received poor ratings."
"name[Age of Wonders II: The Wizard's Throne], releaseyear[2002], genres[role-playing; turn-based strategy], position[outer]","the 2002 role-playing game, age of wonders ii: the wizard's throne, is for those who also enjoy turn-based strategy."
"name[Age of Wonders II: The Wizard's Throne], rating[poor], position[inner]",it has received poor ratings.
"name[Age of Wonders II: The Wizard's Throne], releaseyear[2002], rating[poor], genres[role-playing; turn-based strategy]","Age of Wonders II: The Wizard's Throne is a 2002 role-playing, turn-based strategy game with poor reviews."
"name[Rise of the Tomb Raider], developer[Crystal Dynamics], esrb[M (for Mature)], genres[action-adventure; shooter], platforms[PlayStation; Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no]","Rise of the Tomb Raider was developed by Crystal Dynamics and was rated M for Mature. It was released on PlayStation, Xbox, PC and Steam, but had no Linux or Mac release. It is an action-adventure shooter game."
"name[Rise of the Tomb Raider], developer[Crystal Dynamics], esrb[M (for Mature)], position[outer]",rise of the tomb raider was developed by crystal dynamics and was rated m for mature.
"name[Rise of the Tomb Raider], platforms[PlayStation; Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no], position[inner]","it was released on playstation, xbox, pc and steam, but had no linux or mac release."
"name[Rise of the Tomb Raider], genres[action-adventure; shooter], position[inner]",it is an action-adventure shooter game.
"name[Rise of the Tomb Raider], developer[Crystal Dynamics], esrb[M (for Mature)], genres[action-adventure; shooter], platforms[PlayStation; Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no]","Rise of the Tomb Raider by Crystal Dynamics is an action-adventure shooter. It is rated M (for Mature) and is available on PlayStation, Xbox, and PC, but it is not supported on Mac or Linux. It is available for Steam."
"name[Rise of the Tomb Raider], developer[Crystal Dynamics], genres[action-adventure; shooter], position[outer]",rise of the tomb raider by crystal dynamics is an action-adventure shooter.
"name[Rise of the Tomb Raider], esrb[M (for Mature)], platforms[PlayStation; Xbox; PC], haslinuxrelease[no], hasmacrelease[no], position[inner]","it is rated m (for mature) and is available on playstation, xbox, and pc, but it is not supported on mac or linux."
"name[Rise of the Tomb Raider], availableonsteam[yes], position[inner]",it is available for steam.
"name[Rise of the Tomb Raider], developer[Crystal Dynamics], esrb[M (for Mature)], genres[action-adventure; shooter], platforms[PlayStation; Xbox; PC], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no]","Rise of the Tomb Raider is an action-adventure shooter developed by Crystal Dynamics for PlayStation, Xbox, and PC. It is rated M (for Mature), and, while it's not available on Linux or Mac, it is available on Steam."
"name[Rise of the Tomb Raider], developer[Crystal Dynamics], genres[action-adventure; shooter], platforms[PlayStation; Xbox; PC], position[outer]","rise of the tomb raider is an action-adventure shooter developed by crystal dynamics for playstation, xbox, and pc."
"name[Rise of the Tomb Raider], esrb[M (for Mature)], availableonsteam[yes], haslinuxrelease[no], hasmacrelease[no], position[inner]","it is rated m (for mature), and, while it's not available on linux or mac, it is available on steam."
"name[The Last of Us], releaseyear[2013], developer[Naughty Dog], esrb[M (for Mature)], genres[action-adventure; shooter], playerperspective[third person], platforms[PlayStation]","The Last of Us is a 2013 action-adventure shooter that was developed by Naughty Dog for the PlayStation. You can play this from a third person perspective. However, this game is rated M for Mature audiences."
"name[The Last of Us], releaseyear[2013], developer[Naughty Dog], genres[action-adventure; shooter], platforms[PlayStation], position[outer]",the last of us is a 2013 action-adventure shooter that was developed by naughty dog for the playstation.
"playerperspective[third person], position[inner]",you can play this from a third person perspective.
"esrb[M (for Mature)], position[inner]","however, this game is rated m for mature audiences."
"name[The Last of Us], releaseyear[2013], developer[Naughty Dog], esrb[M (for Mature)], genres[action-adventure; shooter], playerperspective[third person], platforms[PlayStation]","Released only on PlayStation, The Last of Us is a third person action-adventure shooter from Naughty Dog. It came out in 2013 and is rated M (for Mature)."
"name[The Last of Us], developer[Naughty Dog], genres[action-adventure; shooter], playerperspective[third person], platforms[PlayStation], position[outer]","released only on playstation, the last of us is a third person action-adventure shooter from naughty dog."
"name[The Last of Us], releaseyear[2013], esrb[M (for Mature)], position[inner]",it came out in 2013 and is rated m (for mature).
"name[The Last of Us], releaseyear[2013], developer[Naughty Dog], esrb[M (for Mature)], genres[action-adventure; shooter], playerperspective[third person], platforms[PlayStation]",The Last of Us by Naughty Dog is a 2013 third person action-adventure shooter. It has an M (for Mature) rating and is on the PlayStation.
"name[The Last of Us], releaseyear[2013], developer[Naughty Dog], genres[action-adventure; shooter], playerperspective[third person], position[outer]",the last of us by naughty dog is a 2013 third person action-adventure shooter.
"name[The Last of Us], esrb[M (for Mature)], platforms[PlayStation], position[inner]",it has an m (for mature) rating and is on the playstation.
"name[Outlast II], releaseyear[2017], genres[adventure; indie], playerperspective[first person]",Outlast II is an indie adventure game from 2017. The game features a first person perspective.
"name[Outlast II], releaseyear[2017], genres[adventure; indie], position[outer]",outlast ii is an indie adventure game from 2017.
"playerperspective[first person], position[inner]",the game features a first person perspective.
"name[Outlast II], releaseyear[2017], genres[adventure; indie], playerperspective[first person]","Outlast II is an adventure, indie game. It was released in 2017 and sports the first person perspective."
"name[Outlast II], genres[adventure; indie], position[outer]","outlast ii is an adventure, indie game."
"name[Outlast II], releaseyear[2017], playerperspective[first person], position[inner]",it was released in 2017 and sports the first person perspective.
"name[Outlast II], releaseyear[2017], genres[adventure; indie], playerperspective[first person]","If you want to try an indie first person adventure game, you should check out the 2017 video game called Outlast II."
"name[Quantum Break], releaseyear[2016], esrb[M (for Mature)], genres[adventure; shooter], playerperspective[third person], hasmultiplayer[no]",Quantum Break is an M (for Mature) game from 2016. It is a third person adventure-shooter for single-player.
"name[Quantum Break], releaseyear[2016], esrb[M (for Mature)], position[outer]",quantum break is an m (for mature) game from 2016.
"name[Quantum Break], genres[adventure; shooter], playerperspective[third person], hasmultiplayer[no], position[inner]",it is a third person adventure-shooter for single-player.
"name[Quantum Break], releaseyear[2016], esrb[M (for Mature)], genres[adventure; shooter], playerperspective[third person], hasmultiplayer[no]",Quantum Break is a 2016 M (for Mature)-rated title in the adventure-shooter category of games. It's a third person perspective game that doesn't have a multiplayer mode.
"name[Quantum Break], releaseyear[2016], esrb[M (for Mature)], genres[adventure; shooter], position[outer]",quantum break is a 2016 m (for mature)-rated title in the adventure-shooter category of games.
"name[Quantum Break], playerperspective[third person], hasmultiplayer[no], position[inner]",it's a third person perspective game that doesn't have a multiplayer mode.
"name[Quantum Break], releaseyear[2016], esrb[M (for Mature)], genres[adventure; shooter], playerperspective[third person], hasmultiplayer[no]","Quantum Break is an adventure shooter that is played from the third person's perspective and is rated M (for Mature). This game came out in 2016, and you cannot play multiplayer with it."
"name[Quantum Break], esrb[M (for Mature)], genres[adventure; shooter], playerperspective[third person], position[outer]",quantum break is an adventure shooter that is played from the third person's perspective and is rated m (for mature).
"name[Quantum Break], releaseyear[2016], hasmultiplayer[no], position[inner]","this game came out in 2016, and you cannot play multiplayer with it."
"name[Transport Tycoon], releaseyear[1994], developer[Chris Sawyer], genres[simulation; strategy], playerperspective[bird view]",Transport Tycoon is a simulation strategy played from a bird view. It was made by developer Chris Sawyer and released in 1994.
"name[Transport Tycoon], genres[simulation; strategy], playerperspective[bird view], position[outer]",transport tycoon is a simulation strategy played from a bird view.
"name[Transport Tycoon], releaseyear[1994], developer[Chris Sawyer], position[inner]",it was made by developer chris sawyer and released in 1994.
"name[Transport Tycoon], releaseyear[1994], developer[Chris Sawyer], genres[simulation; strategy], playerperspective[bird view]",Transport Tycoon was released by Chris Sawyer all the way back in 1994. It's a strategy sim that lets you take a bird view while you play.
"name[Transport Tycoon], releaseyear[1994], developer[Chris Sawyer], position[outer]",transport tycoon was released by chris sawyer all the way back in 1994.
"name[Transport Tycoon], genres[simulation; strategy], playerperspective[bird view], position[inner]",it's a strategy sim that lets you take a bird view while you play.
"name[Transport Tycoon], releaseyear[1994], developer[Chris Sawyer], genres[simulation; strategy], playerperspective[bird view]","Transport Tycoon, by developer Chris Sawyer, is a simulation strategy game from a bird view perspective. It was released in 1994."
"name[Transport Tycoon], developer[Chris Sawyer], genres[simulation; strategy], playerperspective[bird view], position[outer]","transport tycoon, by developer chris sawyer, is a simulation strategy game from a bird view perspective."
"name[Transport Tycoon], releaseyear[1994], position[inner]",it was released in 1994.
"name[F1 2014], releaseyear[2014], genres[driving/racing; simulation; sport], playerperspective[first person; third person]",F1 2014 was released in 2014 as a sport racing sim with first and third person perspectives.
"name[F1 2014], releaseyear[2014], genres[driving/racing; simulation; sport], playerperspective[first person; third person]",F1 2014 is a sport racing simulator that came out in 2014. The sport game has support for both first person and third person as well.
"name[F1 2014], releaseyear[2014], genres[driving/racing; simulation; sport], position[outer]",f1 2014 is a sport racing simulator that came out in 2014.
"genres[driving/racing; simulation; sport], playerperspective[first person; third person], position[inner]",the sport game has support for both first person and third person as well.
"name[F1 2014], releaseyear[2014], genres[driving/racing; simulation; sport], playerperspective[first person; third person]",F1 2014 is a 2014 sport racing simulation game. It can be played in both first and third person perspectives.
"name[F1 2014], releaseyear[2014], genres[driving/racing; simulation; sport], position[outer]",f1 2014 is a 2014 sport racing simulation game.
"name[F1 2014], playerperspective[first person; third person], position[inner]",it can be played in both first and third person perspectives.
"name[FIFA 12], releaseyear[2011], esrb[E (for Everyone)], genres[simulation; sport], playerperspective[bird view; side view], hasmultiplayer[yes]","FIFA 12 is a sport simulation game that, thanks to its E (for Everyone) ESRB rating and multiplayer capabilities, is great for the whole family. It was released in 2011 and offers both bird view and side view."
"name[FIFA 12], esrb[E (for Everyone)], genres[simulation; sport], hasmultiplayer[yes], position[outer]","fifa 12 is a sport simulation game that, thanks to its e (for everyone) esrb rating and multiplayer capabilities, is great for the whole family."
"name[FIFA 12], releaseyear[2011], playerperspective[bird view; side view], position[inner]",it was released in 2011 and offers both bird view and side view.
"name[FIFA 12], releaseyear[2011], esrb[E (for Everyone)], genres[simulation; sport], playerperspective[bird view; side view], hasmultiplayer[yes]","FIFA 12 is a 2011 simulation-sport in bird view and side view. It has multiplayer mode, and it is E (for Everyone)."
"name[FIFA 12], releaseyear[2011], genres[simulation; sport], playerperspective[bird view; side view], position[outer]",fifa 12 is a 2011 simulation-sport in bird view and side view.
"name[FIFA 12], esrb[E (for Everyone)], hasmultiplayer[yes], position[inner]","it has multiplayer mode, and it is e (for everyone)."
"name[FIFA 12], releaseyear[2011], esrb[E (for Everyone)], genres[simulation; sport], playerperspective[bird view; side view], hasmultiplayer[yes]",FIFA 12 is a sports simulator played with a bird- and side view. It was released in 2011 with multiplayer features. It has an E for Everyone rating.
"name[FIFA 12], genres[simulation; sport], playerperspective[bird view; side view], position[outer]",fifa 12 is a sports simulator played with a bird- and side view.
"name[FIFA 12], releaseyear[2011], hasmultiplayer[yes], position[inner]",it was released in 2011 with multiplayer features.
"name[FIFA 12], esrb[E (for Everyone)], position[inner]",it has an e for everyone rating.
"name[Bus Driver], developer[SCS Software], genres[driving/racing; indie; simulation], platforms[PC], availableonsteam[yes]",Bus Driver is an indie driving simulator game that was developed by SCS Software for PC and is available on Steam.
"name[Bus Driver], developer[SCS Software], genres[driving/racing; indie; simulation], platforms[PC], availableonsteam[yes]",Bus Driver is an indie driving game that is played in a simulation style. It is developed by SCS Software for the PC and is available on Steam.
"name[Bus Driver], genres[driving/racing; indie; simulation], position[outer]",bus driver is an indie driving game that is played in a simulation style.
"name[Bus Driver], developer[SCS Software], platforms[PC], availableonsteam[yes], position[inner]",it is developed by scs software for the pc and is available on steam.
"name[Bus Driver], developer[SCS Software], genres[driving/racing; indie; simulation], platforms[PC], availableonsteam[yes]",Bus Driver by SCS Software is an indie driving simulator. It is available on Steam on the PC platform.
"name[Bus Driver], developer[SCS Software], genres[driving/racing; indie; simulation], position[outer]",bus driver by scs software is an indie driving simulator.
"name[Bus Driver], platforms[PC], availableonsteam[yes], position[inner]",it is available on steam on the pc platform.
"name[Never Alone], rating[average], genres[adventure; indie; platformer], playerperspective[side view]",Never Alone is an indie adventure platformer with average ratings. It is played side view.
"name[Never Alone], rating[average], genres[adventure; indie; platformer], position[outer]",never alone is an indie adventure platformer with average ratings.
"name[Never Alone], playerperspective[side view], position[inner]",it is played side view.
"name[Never Alone], rating[average], genres[adventure; indie; platformer], playerperspective[side view]","Never Alone is an indie adventure side view platformer. Among other games in the genre, this game is considered average."
"name[Never Alone], genres[adventure; indie; platformer], playerperspective[side view], position[outer]",never alone is an indie adventure side view platformer.
"rating[average], position[inner]","among other games in the genre, this game is considered average."
"name[Never Alone], rating[average], genres[adventure; indie; platformer], playerperspective[side view]",Never Alone is an indie adventure side view platformer with an average rating.
"name[Need for Speed: Most Wanted], esrb[T (for Teen)], genres[driving/racing], playerperspective[first person; third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; Nintendo; PC], availableonsteam[no]","Need for Speed: Most Wanted is a driving/racing game with multiplayer modes. It features a first and third person perspective and is rated T for Tean. You can't get it on Steam, but it's available for PlayStation, Xbox, Nintendo, and PC."
"name[Need for Speed: Most Wanted], genres[driving/racing], hasmultiplayer[yes], position[outer]",need for speed: most wanted is a driving/racing game with multiplayer modes.
"name[Need for Speed: Most Wanted], esrb[T (for Teen)], playerperspective[first person; third person], position[inner]",it features a first and third person perspective and is rated t for tean.
"name[Need for Speed: Most Wanted], platforms[PlayStation; Xbox; Nintendo; PC], availableonsteam[no], position[inner]","you can't get it on steam, but it's available for playstation, xbox, nintendo, and pc."
"name[Need for Speed: Most Wanted], esrb[T (for Teen)], genres[driving/racing], playerperspective[first person; third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; Nintendo; PC], availableonsteam[no]","Need for Speed: Most Wanted is a first person and third person driving/racing game with multiplayer. It came out with a T for Teen rating for PlayStation, Xbox, Nintendo, and PC. It is not on Steam."
"name[Need for Speed: Most Wanted], genres[driving/racing], playerperspective[first person; third person], hasmultiplayer[yes], position[outer]",need for speed: most wanted is a first person and third person driving/racing game with multiplayer.
"name[Need for Speed: Most Wanted], esrb[T (for Teen)], platforms[PlayStation; Xbox; Nintendo; PC], position[inner]","it came out with a t for teen rating for playstation, xbox, nintendo, and pc."
"name[Need for Speed: Most Wanted], availableonsteam[no], position[inner]",it is not on steam.
"name[Need for Speed: Most Wanted], esrb[T (for Teen)], genres[driving/racing], playerperspective[first person; third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; Nintendo; PC], availableonsteam[no]","Need for Speed: Most Wanted on PlayStation, Xbox, Nintendo, and PC is a multiplayer driving/racing game set in first and third person perspective. It is rated T (for Teen). It is not available on Steam."
